Tick,Price_ItemMarket,Price_Bazaar
1707300547,700,866
1707300557,700,866
1707300568,700,866
1707300579,700,866
1707300590,700,866
1707300600,700,866
1707300611,700,866
1707300621,700,866
1707300632,700,866
1707300643,700,866
1707300654,700,866
1707300664,700,769
1707300675,700,769
1707300685,700,769
1707300696,700,769
1707300707,700,769
1707300718,700,769
1707300729,700,769
1707300739,700,769
1707300750,700,769
1707300761,700,769
1707300771,700,769
1707300782,700,769
1707300793,700,866
1707300803,700,866
1707300814,700,866
1707300825,700,866
1707300835,700,866
1707300846,700,866
1707300856,700,760
1707300867,700,760
1707300878,700,760
1707300889,700,760
1707300899,700,760
1707300910,700,760
1707300921,700,760
1707300932,700,760
1707300943,700,760
1707300953,700,760
1707300964,700,760
1707300975,700,760
1707300986,700,760
1707300996,700,760
1707301007,700,760
1707301018,700,760
1707301028,700,760
1707301039,700,760
1707301050,690,760
1707301061,690,760
1707301071,690,760
1707301082,690,760
1707301093,690,760
1707301103,690,760
1707301114,700,760
1707301125,700,760
1707301135,700,760
1707301146,700,760
1707301157,700,760
1707301168,700,760
1707301178,690,760
1707301189,690,760
1707301200,690,760
1707301210,700,760
1707301221,700,760
1707301232,700,760
1707301242,690,760
1707301253,690,760
1707301264,690,760
1707301274,690,760
1707301285,690,760
1707301296,690,760
1707301307,710,760
1707301317,710,760
1707301328,710,760
1707301339,710,760
1707301350,710,760
1707301360,710,760
1707301371,710,760
1707301382,710,760
1707301392,710,760
1707301403,710,760
1707301414,710,760
1707301424,710,760
1707301435,710,760
1707301446,710,760
1707301456,710,760
1707301467,710,760
1707301478,710,760
1707301488,710,760
1707301499,690,760
1707301510,690,760
1707301520,690,760
1707301531,690,760
1707301541,690,760
1707301552,690,760
1707301563,690,760
1707301574,690,760
1707301584,690,760
1707301595,690,760
1707301606,690,760
1707301616,690,760
1707301627,690,760
1707301637,690,760
1707301648,690,760
1707301659,690,760
1707301669,690,760
1707301680,690,760
1707301691,690,760
1707301701,690,760
1707301712,690,760
1707301723,690,760
1707301733,690,760
1707301744,690,760
1707301755,690,700
1707301766,690,700
1707301776,690,700
1707301787,690,700
1707301797,690,700
1707301808,690,700
1707301819,690,700
1707301830,690,700
1707301840,690,700
1707301851,690,700
1707301861,690,700
1707301872,690,700
1707301883,690,700
1707301894,690,700
1707301904,690,700
1707301915,690,700
1707301926,690,700
1707301936,690,700
1707301947,690,760
1707301958,690,760
1707301969,690,760
1707301979,690,760
1707301990,690,760
1707302000,690,760
1707302011,690,760
1707302022,690,760
1707302032,690,760
1707302043,650,760
1707302054,650,760
1707302065,650,760
1707302076,650,760
1707302086,650,760
1707302097,650,760
1707302108,650,760
1707302118,650,760
1707302129,650,760
1707302140,650,760
1707302151,650,760
1707302161,650,760
1707302172,650,760
1707302183,650,760
1707302193,650,760
1707302204,690,655
1707302215,690,655
1707302225,690,655
1707302236,649,760
1707302247,649,760
1707302257,649,760
1707302268,625,760
1707302278,625,760
1707302289,625,760
1707302300,625,866
1707302311,625,866
1707302321,625,866
1707302332,625,866
1707302343,625,866
1707302353,625,866
1707302364,649,709
1707302375,649,709
1707302385,649,709
1707302396,649,709
1707302407,649,709
1707302417,649,709
1707302428,649,866
1707302439,649,866
1707302449,649,866
1707302460,649,700
1707302471,649,700
1707302481,649,700
1707302492,649,700
1707302502,649,700
1707302513,649,700
1707302524,649,866
1707302534,649,866
1707302545,649,866
1707302556,649,866
1707302566,649,866
1707302577,649,866
1707302588,649,866
1707302598,649,866
1707302609,649,866
1707302620,640,866
1707302630,640,866
1707302641,640,866
1707302652,649,866
1707302662,649,866
1707302673,649,866
1707302684,649,866
1707302694,649,866
1707302705,649,866
1707302716,649,866
1707302726,649,866
1707302737,649,866
1707302748,666,866
1707302758,666,866
1707302769,666,866
1707302780,666,710
1707302790,666,710
1707302801,666,710
1707302812,690,849
1707302822,690,849
1707302833,690,849
1707302844,700,849
1707302854,700,849
1707302865,700,849
1707302876,666,849
1707302886,666,849
1707302897,666,849
1707302908,666,849
1707302918,666,849
1707302929,666,849
1707302940,709,849
1707302950,709,849
1707302961,709,849
1707302972,709,849
1707302982,709,849
1707302993,709,849
1707303004,709,849
1707303015,709,849
1707303025,709,849
1707303036,709,849
1707303046,709,849
1707303057,709,849
1707303068,709,849
1707303078,709,849
1707303089,709,849
1707303100,709,700
1707303110,709,700
1707303121,709,700
1707303132,709,844
1707303142,709,844
1707303153,709,844
1707303164,709,844
1707303174,709,844
1707303185,709,844
1707303196,709,844
1707303206,709,844
1707303217,709,844
1707303227,709,849
1707303238,709,849
1707303249,709,849
1707303259,709,849
1707303270,709,849
1707303280,709,849
1707303291,709,848
1707303302,709,848
1707303312,709,848
1707303323,709,848
1707303334,709,848
1707303344,709,848
1707303355,709,848
1707303366,709,848
1707303376,709,848
1707303387,709,848
1707303398,709,848
1707303408,709,848
1707303419,709,848
1707303430,709,848
1707303440,709,848
1707303451,709,848
1707303462,709,848
1707303472,709,848
1707303483,709,848
1707303494,709,848
1707303505,709,848
1707303515,709,843
1707303526,709,843
1707303537,709,843
1707303547,709,843
1707303558,709,843
1707303569,709,843
1707303579,709,843
1707303590,709,843
1707303601,709,843
1707303611,709,843
1707303622,709,843
1707303633,709,843
1707303644,709,843
1707303654,709,843
1707303665,709,843
1707303676,709,843
1707303687,709,843
1707303698,709,843
1707303708,709,843
1707303719,709,843
1707303730,709,843
1707303741,709,843
1707303751,709,843
1707303762,709,843
1707303773,709,843
1707303784,709,843
1707303795,709,843
1707303805,709,843
1707303816,709,843
1707303827,709,843
1707303838,709,843
1707303848,709,843
1707303859,709,843
1707303870,709,843
1707303881,709,843
1707303891,709,843
1707303902,709,843
1707303913,709,843
1707303923,709,843
1707303934,709,843
1707303945,709,843
1707303955,709,843
1707303966,709,843
1707303977,709,843
1707303988,709,843
1707303999,709,838
1707304009,709,838
1707304020,709,838
1707304031,709,838
1707304041,709,838
1707304052,709,838
1707304063,709,838
1707304074,709,838
1707304085,709,838
1707304096,709,838
1707304107,709,838
1707304117,709,838
1707304128,709,838
1707304139,709,838
1707304150,709,838
1707304160,709,838
1707304171,709,838
1707304182,709,838
1707304193,709,838
1707304204,709,838
1707304215,709,838
1707304226,709,838
1707304237,709,838
1707304248,709,838
1707304258,709,838
1707304269,709,838
1707304280,709,838
1707304290,709,838
1707304301,709,838
1707304312,709,838
1707304323,709,838
1707304334,709,838
1707304344,709,838
1707304355,709,838
1707304366,709,838
1707304376,709,838
1707304387,709,838
1707304398,709,838
1707304408,709,838
1707304419,710,838
1707304430,710,838
1707304440,710,838
1707304451,710,838
1707304461,710,838
1707304472,710,838
1707304483,710,838
1707304493,710,838
1707304504,710,838
1707304515,710,838
1707304525,710,838
1707304536,710,838
1707304547,710,838
1707304558,710,838
1707304568,710,838
1707304579,710,838
1707304589,710,838
1707304600,710,838
1707304611,710,838
1707304621,710,838
1707304632,710,838
1707304643,710,838
1707304653,710,838
1707304664,710,838
1707304675,710,838
1707304685,710,838
1707304696,710,838
1707304707,710,838
1707304717,710,838
1707304728,710,838
1707304739,710,637
1707304749,710,637
1707304760,710,637
1707304771,710,637
1707304782,710,637
1707304792,710,637
1707304803,710,838
1707304814,710,838
1707304824,710,838
1707304835,710,838
1707304846,710,838
1707304857,710,838
1707304867,710,838
1707304878,710,838
1707304888,710,838
1707304899,710,838
1707304910,710,838
1707304920,710,838
1707304931,710,838
1707304942,710,838
1707304952,710,838
1707304963,710,838
1707304974,710,838
1707304984,710,838
1707304995,710,838
1707305005,710,838
1707305016,710,838
1707305027,710,838
1707305037,710,838
1707305048,710,838
1707305059,710,838
1707305069,710,838
1707305080,710,838
1707305090,710,838
1707305101,710,838
1707305112,710,838
1707305122,710,838
1707305133,710,838
1707305144,710,838
1707305155,710,838
1707305166,710,838
1707305177,710,838
1707305187,700,838
1707305198,700,838
1707305209,700,838
1707305219,700,830
1707305230,700,830
1707305241,700,830
1707305251,700,830
1707305262,700,830
1707305273,700,830
1707305283,700,830
1707305294,700,830
1707305305,700,830
1707305315,700,830
1707305326,700,830
1707305336,700,830
1707305347,700,830
1707305358,700,830
1707305368,700,830
1707305379,700,830
1707305390,700,830
1707305401,700,830
1707305411,700,838
1707305422,700,838
1707305433,700,838
1707305443,700,838
1707305454,700,838
1707305465,700,838
1707305476,678,838
1707305486,678,838
1707305497,678,838
1707305508,678,838
1707305518,678,838
1707305529,678,838
1707305540,678,838
1707305550,678,838
1707305561,678,838
1707305572,678,838
1707305583,678,838
1707305593,678,838
1707305604,678,838
1707305615,678,838
1707305625,678,838
1707305636,678,838
1707305647,678,838
1707305657,678,838
1707305668,678,838
1707305679,678,838
1707305689,678,838
1707305700,678,838
1707305711,678,838
1707305721,678,838
1707305732,678,838
1707305742,678,838
1707305753,678,838
1707305764,678,838
1707305774,678,838
1707305785,678,838
1707305796,678,838
1707305806,678,838
1707305817,678,838
1707305828,678,699
1707305838,678,699
1707305849,678,699
1707305859,678,666
1707305870,678,666
1707305881,678,666
1707305891,678,666
1707305902,678,666
1707305913,678,666
1707305924,678,666
1707305934,678,666
1707305945,678,666
1707305956,678,699
1707305966,678,699
1707305977,678,699
1707305988,678,699
1707305998,678,699
1707306009,678,699
1707306020,700,699
1707306031,700,699
1707306041,700,699
1707306052,700,699
1707306062,700,699
1707306073,700,699
1707306084,700,699
1707306094,700,699
1707306105,700,699
1707306116,700,650
1707306126,700,650
1707306137,700,650
1707306148,700,650
1707306158,700,650
1707306169,700,650
1707306180,700,650
1707306190,700,650
1707306201,700,650
1707306212,700,650
1707306223,700,650
1707306233,700,650
1707306244,700,650
1707306255,700,650
1707306266,700,650
1707306276,700,650
1707306287,700,650
1707306298,700,650
1707306309,700,650
1707306319,700,650
1707306330,700,650
1707306341,700,650
1707306351,700,650
1707306362,700,650
1707306373,700,650
1707306384,700,650
1707306394,700,650
1707306405,700,650
1707306416,700,650
1707306427,700,650
1707306437,700,650
1707306448,700,650
1707306459,700,650
1707306470,700,650
1707306480,700,650
1707306491,700,650
1707306502,675,650
1707306513,675,650
1707306523,675,650
1707306534,675,650
1707306545,675,650
1707306555,675,650
1707306566,675,650
1707306577,675,650
1707306588,675,650
1707306598,675,650
1707306609,675,650
1707306620,675,650
1707306631,675,650
1707306641,675,650
1707306652,675,650
1707306662,675,650
1707306673,675,650
1707306684,675,650
1707306694,675,650
1707306705,675,650
1707306716,675,650
1707306726,675,650
1707306737,675,650
1707306748,675,650
1707306758,600,650
1707306769,600,650
1707306780,600,650
1707306791,600,650
1707306801,600,650
1707306812,600,650
1707306823,600,650
1707306833,600,650
1707306844,600,650
1707306855,600,650
1707306865,600,650
1707306876,600,650
1707306886,599,650
1707306897,599,650
1707306908,599,650
1707306918,599,637
1707306929,599,637
1707306940,599,637
1707306950,599,637
1707306961,599,637
1707306972,599,637
1707306982,599,637
1707306993,599,637
1707307004,599,637
1707307014,599,637
1707307025,599,637
1707307036,599,637
1707307046,599,669
1707307057,599,669
1707307067,599,669
1707307078,599,800
1707307089,599,800
1707307100,599,800
1707307110,599,800
1707307121,599,800
1707307131,599,800
1707307142,599,800
1707307153,599,800
1707307163,599,800
1707307174,599,800
1707307185,599,800
1707307195,599,800
1707307206,600,800
1707307217,600,800
1707307227,600,800
1707307238,600,800
1707307248,600,800
1707307259,600,800
1707307270,600,600
1707307280,600,600
1707307291,600,600
1707307302,600,600
1707307312,600,600
1707307323,600,600
1707307334,600,600
1707307344,600,600
1707307355,600,600
1707307366,600,600
1707307377,600,600
1707307387,600,600
1707307398,600,600
1707307408,600,600
1707307419,600,600
1707307430,600,705
1707307441,600,705
1707307452,600,705
1707307462,600,705
1707307473,600,705
1707307484,600,705
1707307494,600,705
1707307505,600,705
1707307516,600,705
1707307527,600,705
1707307537,600,705
1707307548,600,705
1707307558,600,705
1707307569,600,705
1707307580,600,705
1707307590,600,700
1707307601,600,700
1707307612,600,700
1707307622,600,700
1707307633,600,700
1707307644,600,700
1707307655,600,700
1707307665,600,700
1707307676,600,700
1707307686,600,705
1707307697,600,705
1707307708,600,705
1707307719,600,705
1707307729,600,705
1707307740,600,705
1707307750,600,705
1707307761,600,705
1707307772,600,705
1707307782,600,705
1707307793,600,705
1707307804,600,705
1707307815,600,705
1707307825,600,705
1707307836,600,705
1707307847,600,705
1707307857,600,705
1707307868,600,705
1707307879,600,705
1707307889,600,705
1707307900,600,705
1707307911,675,705
1707307921,675,705
1707307932,675,705
1707307942,675,700
1707307953,675,700
1707307964,675,700
1707307974,675,700
1707307985,675,700
1707307996,675,700
1707308006,675,700
1707308017,675,700
1707308028,675,700
1707308038,675,709
1707308049,675,709
1707308059,675,709
1707308070,675,798
1707308081,675,798
1707308091,675,798
1707308102,675,849
1707308113,675,849
1707308123,675,849
1707308134,675,873
1707308145,675,873
1707308155,675,873
1707308166,675,873
1707308177,675,873
1707308187,675,873
1707308198,675,873
1707308209,675,873
1707308219,675,873
1707308230,675,873
1707308241,675,873
1707308251,675,873
1707308262,675,873
1707308273,675,873
1707308284,675,873
1707308294,675,873
1707308305,675,873
1707308316,675,873
1707308326,675,868
1707308337,675,868
1707308347,675,868
1707308358,675,868
1707308369,675,868
1707308379,675,868
1707308390,675,868
1707308401,675,868
1707308411,675,868
1707308422,675,868
1707308433,675,868
1707308443,675,868
1707308454,675,868
1707308465,675,868
1707308475,675,868
1707308486,675,868
1707308496,675,868
1707308507,675,868
1707308518,675,868
1707308529,675,868
1707308540,675,868
1707308550,675,868
1707308561,675,868
1707308572,675,868
1707308582,675,868
1707308593,675,868
1707308603,675,868
1707308614,675,868
1707308625,675,868
1707308635,675,868
1707308646,675,868
1707308657,675,868
1707308667,675,868
1707308678,675,868
1707308689,675,868
1707308699,675,868
1707308710,675,868
1707308720,675,868
1707308731,675,868
1707308742,700,868
1707308752,700,868
1707308763,700,868
1707308774,700,863
1707308785,700,863
1707308795,700,863
1707308806,700,863
1707308817,700,863
1707308827,700,863
1707308838,700,863
1707308849,700,863
1707308859,700,863
1707308870,700,863
1707308881,700,863
1707308891,700,863
1707308902,700,863
1707308913,700,863
1707308924,700,863
1707308934,700,863
1707308945,700,863
1707308956,700,863
1707308967,700,863
1707308978,700,863
1707308988,700,863
1707308999,700,863
1707309010,700,863
1707309021,700,863
1707309031,700,700
1707309042,700,700
1707309053,700,700
1707309064,700,700
1707309075,700,700
1707309085,700,700
1707309096,700,863
1707309107,700,863
1707309117,700,863
1707309128,700,699
1707309139,700,699
1707309150,700,699
1707309160,700,699
1707309171,700,699
1707309182,700,699
1707309192,680,699
1707309203,680,699
1707309214,680,699
1707309224,680,699
1707309235,680,699
1707309246,680,699
1707309256,680,699
1707309267,680,699
1707309278,680,699
1707309289,680,699
1707309299,680,699
1707309310,680,699
1707309320,680,699
1707309331,680,699
1707309342,680,699
1707309352,680,699
1707309363,680,699
1707309374,680,699
1707309384,680,699
1707309395,680,699
1707309406,680,699
1707309416,680,699
1707309427,680,699
1707309437,680,699
1707309448,680,699
1707309459,680,699
1707309469,680,699
1707309480,680,699
1707309491,680,699
1707309501,680,699
1707309512,680,699
1707309523,680,699
1707309533,680,699
1707309544,680,699
1707309554,680,699
1707309565,680,699
1707309576,680,699
1707309586,680,699
1707309597,680,699
1707309608,680,699
1707309618,680,699
1707309629,680,699
1707309640,680,699
1707309650,680,699
1707309661,680,699
1707309672,680,650
1707309682,680,650
1707309693,680,650
1707309704,680,850
1707309714,680,850
1707309725,680,850
1707309736,680,850
1707309746,680,850
1707309757,680,850
1707309768,499,709
1707309778,499,709
1707309789,499,709
1707309800,679,709
1707309810,679,709
1707309821,679,709
1707309832,679,850
1707309842,679,850
1707309853,679,850
1707309864,679,850
1707309875,679,850
1707309885,679,850
1707309896,675,850
1707309907,675,850
1707309917,675,850
1707309928,675,850
1707309939,675,850
1707309950,675,850
1707309960,679,705
1707309971,679,705
1707309981,679,705
1707309993,679,705
1707310003,679,705
1707310014,679,705
1707310024,680,705
1707310035,680,705
1707310046,680,705
1707310057,680,850
1707310067,680,850
1707310078,680,850
1707310089,680,850
1707310099,680,850
1707310110,680,850
1707310120,699,850
1707310131,699,850
1707310142,699,850
1707310152,699,800
1707310163,699,800
1707310174,699,800
1707310185,699,800
1707310195,699,800
1707310206,699,800
1707310217,699,800
1707310227,699,800
1707310238,699,800
1707310249,699,800
1707310259,699,800
1707310270,699,800
1707310280,699,800
1707310291,699,800
1707310302,699,800
1707310312,699,800
1707310323,699,800
1707310334,699,800
1707310345,700,800
1707310355,700,800
1707310366,700,800
1707310377,700,800
1707310387,700,800
1707310398,700,800
1707310409,700,800
1707310419,700,800
1707310430,700,800
1707310441,700,800
1707310451,700,800
1707310462,700,800
1707310473,700,800
1707310484,700,800
1707310494,700,800
1707310505,700,800
1707310516,700,800
1707310526,700,800
1707310537,700,800
1707310548,700,800
1707310558,700,800
1707310569,700,800
1707310580,700,800
1707310591,700,800
1707310601,700,800
1707310612,700,800
1707310623,700,800
1707310633,700,800
1707310644,700,800
1707310655,700,800
1707310665,700,800
1707310676,700,800
1707310687,700,800
1707310697,700,800
1707310708,700,800
1707310719,700,800
1707310729,700,800
1707310740,700,800
1707310751,700,800
1707310761,700,800
1707310772,700,800
1707310783,700,800
1707310793,700,800
1707310804,700,800
1707310815,700,800
1707310825,700,800
1707310836,700,800
1707310846,700,800
1707310857,700,800
1707310868,700,800
1707310879,700,800
1707310890,700,800
1707310900,700,800
1707310911,700,800
1707310921,700,800
1707310932,700,800
1707310943,700,800
1707310954,700,800
1707310964,700,800
1707310975,700,800
1707310986,700,800
1707310996,700,800
1707311007,700,800
1707311018,700,800
1707311028,700,800
1707311039,700,800
1707311050,700,800
1707311060,700,800
1707311071,700,800
1707311081,700,800
1707311092,700,800
1707311103,700,800
1707311114,700,637
1707311124,700,637
1707311135,700,637
1707311146,700,637
1707311156,700,637
1707311167,700,637
1707311178,700,637
1707311188,700,637
1707311199,700,637
1707311210,700,850
1707311220,700,850
1707311231,700,850
1707311242,700,859
1707311253,700,859
1707311263,700,859
1707311274,700,845
1707311284,700,845
1707311295,700,845
1707311306,650,845
1707311316,650,845
1707311327,650,845
1707311338,650,845
1707311348,650,845
1707311359,650,845
1707311370,595,845
1707311380,595,845
1707311391,595,845
1707311402,595,845
1707311413,595,845
1707311424,595,845
1707311435,700,873
1707311446,700,873
1707311456,700,873
1707311467,700,700
1707311478,700,700
1707311488,700,700
1707311499,700,700
1707311510,700,700
1707311520,700,700
1707311531,700,700
1707311542,700,700
1707311553,700,700
1707311563,700,700
1707311574,700,700
1707311585,700,700
1707311595,700,700
1707311606,700,700
1707311617,700,700
1707311627,700,700
1707311638,700,700
1707311649,700,700
1707311660,700,700
1707311671,700,700
1707311681,700,700
1707311692,700,700
1707311702,700,700
1707311713,700,700
1707311724,700,700
1707311734,700,700
1707311745,700,700
1707311756,700,849
1707311766,700,849
1707311777,700,849
1707311788,600,849
1707311798,600,849
1707311809,600,849
1707311820,600,849
1707311830,600,849
1707311841,600,849
1707311852,600,844
1707311862,600,844
1707311873,600,844
1707311884,600,800
1707311894,600,800
1707311905,600,800
1707311916,600,800
1707311926,600,800
1707311937,600,800
1707311948,600,640
1707311958,600,640
1707311969,600,640
1707311980,600,640
1707311990,600,640
1707312001,600,640
1707312012,600,640
1707312022,600,640
1707312033,600,640
1707312044,600,800
1707312054,600,800
1707312065,600,800
1707312076,600,800
1707312087,600,800
1707312097,600,800
1707312108,600,800
1707312118,600,800
1707312129,600,800
1707312140,600,800
1707312151,600,800
1707312161,600,800
1707312172,600,795
1707312183,600,795
1707312194,600,795
1707312204,600,795
1707312215,600,795
1707312226,600,795
1707312236,600,700
1707312247,600,700
1707312258,600,700
1707312268,600,700
1707312279,600,700
1707312290,600,700
1707312300,600,700
1707312311,600,700
1707312321,600,700
1707312332,600,700
1707312343,600,700
1707312353,600,700
1707312365,600,700
1707312376,600,700
1707312386,600,700
1707312397,600,700
1707312407,600,700
1707312418,600,700
1707312429,700,700
1707312439,700,700
1707312450,700,700
1707312461,700,637
1707312471,700,637
1707312482,700,637
1707312493,700,800
1707312503,700,800
1707312514,700,800
1707312525,700,750
1707312535,700,750
1707312546,700,750
1707312557,700,660
1707312567,700,660
1707312578,700,660
1707312588,700,700
1707312599,700,700
1707312610,700,700
1707312621,700,870
1707312631,700,870
1707312642,700,870
1707312653,700,870
1707312663,700,870
1707312674,700,870
1707312685,700,860
1707312695,700,860
1707312706,700,860
1707312717,700,860
1707312727,700,860
1707312738,700,860
1707312748,300,860
1707312759,300,860
1707312770,300,860
1707312781,700,860
1707312791,700,860
1707312802,700,860
1707312813,700,800
1707312823,700,800
1707312834,700,800
1707312845,700,637
1707312855,700,637
1707312866,700,637
1707312876,700,637
1707312887,700,637
1707312898,700,637
1707312909,699,637
1707312920,699,637
1707312930,699,637
1707312941,450,637
1707312952,450,637
1707312962,450,637
1707312973,450,637
1707312983,450,637
1707312994,450,637
1707313005,450,637
1707313016,450,637
1707313026,450,637
1707313037,699,637
1707313048,699,637
1707313058,699,637
1707313069,699,637
1707313080,699,637
1707313090,699,637
1707313101,699,637
1707313112,699,637
1707313122,699,637
1707313133,699,800
1707313144,699,800
1707313154,699,800
1707313165,699,800
1707313176,699,800
1707313186,699,800
1707313197,699,800
1707313208,699,800
1707313219,699,800
1707313230,699,800
1707313240,699,800
1707313251,699,800
1707313262,500,800
1707313273,500,800
1707313283,500,800
1707313294,500,800
1707313305,500,800
1707313316,500,800
1707313327,699,800
1707313337,699,800
1707313348,699,800
1707313359,650,800
1707313369,650,800
1707313380,650,800
1707313391,650,800
1707313402,650,800
1707313412,650,800
1707313423,649,800
1707313434,649,800
1707313445,649,800
1707313455,649,700
1707313466,649,700
1707313477,649,700
1707313487,649,700
1707313498,649,700
1707313509,649,700
1707313519,649,870
1707313530,649,870
1707313541,649,870
1707313552,649,870
1707313562,649,870
1707313573,649,870
1707313584,649,650
1707313594,649,650
1707313605,649,650
1707313616,649,650
1707313626,649,650
1707313637,649,650
1707313647,648,650
1707313658,648,650
1707313669,648,650
1707313680,648,650
1707313690,648,650
1707313701,648,650
1707313712,648,650
1707313722,648,650
1707313733,648,650
1707313744,648,650
1707313755,648,650
1707313765,648,650
1707313776,648,650
1707313787,648,650
1707313797,648,650
1707313808,648,650
1707313819,648,650
1707313829,648,650
1707313840,648,650
1707313851,648,650
1707313862,648,650
1707313873,648,650
1707313883,648,650
1707313894,648,650
1707313905,550,650
1707313915,550,650
1707313926,550,650
1707313937,550,650
1707313948,550,650
1707313958,550,650
1707313969,550,650
1707313980,550,650
1707313991,550,650
1707314001,550,650
1707314012,550,650
1707314023,550,650
1707314034,640,650
1707314044,640,650
1707314055,640,650
1707314066,640,650
1707314076,640,650
1707314087,640,650
1707314098,640,650
1707314108,640,650
1707314119,640,650
1707314130,640,650
1707314140,640,650
1707314151,640,650
1707314162,640,650
1707314172,640,650
1707314183,640,650
1707314194,640,650
1707314204,640,650
1707314215,640,650
1707314226,398,650
1707314236,398,650
1707314247,398,650
1707314258,398,650
1707314268,398,650
1707314279,398,650
1707314290,398,650
1707314300,398,650
1707314311,398,650
1707314322,398,650
1707314332,398,650
1707314344,398,650
1707314354,398,650
1707314365,398,650
1707314376,398,650
1707314386,398,650
1707314397,398,650
1707314408,398,650
1707314418,398,650
1707314429,398,650
1707314440,398,650
1707314450,398,650
1707314461,398,650
1707314472,398,650
1707314482,398,650
1707314493,398,650
1707314504,398,650
1707314515,398,650
1707314525,398,650
1707314536,398,650
1707314547,398,650
1707314557,398,650
1707314568,398,650
1707314579,398,709
1707314589,398,709
1707314600,398,709
1707314611,398,870
1707314621,398,870
1707314632,398,870
1707314643,600,870
1707314653,600,870
1707314664,600,870
1707314675,640,870
1707314685,640,870
1707314696,640,870
1707314707,640,870
1707314717,640,870
1707314728,640,870
1707314739,640,870
1707314750,640,870
1707314760,640,870
1707314771,640,870
1707314781,640,870
1707314792,640,870
1707314803,648,870
1707314814,648,870
1707314825,648,870
1707314835,648,870
1707314846,648,870
1707314857,648,870
1707314867,648,700
1707314878,648,700
1707314889,648,700
1707314899,648,700
1707314910,648,700
1707314921,648,700
1707314931,648,700
1707314942,648,700
1707314953,648,700
1707314963,648,700
1707314974,648,700
1707314985,648,700
1707314995,649,700
1707315006,649,700
1707315017,649,700
1707315028,649,700
1707315038,649,700
1707315049,649,700
1707315060,649,700
1707315287,649,700
1707315298,649,700
1707315308,649,700
1707315319,649,700
1707315330,649,700
1707315340,649,700
1707315351,650,700
1707315362,650,700
1707315372,650,700
1707315383,650,700
1707315394,650,700
1707315405,650,700
1707315415,650,700
1707315426,650,700
1707315436,650,700
1707315447,650,700
1707315458,650,700
1707315469,650,700
1707315479,650,700
1707315490,650,700
1707315501,650,700
1707315511,650,699
1707315522,650,699
1707315533,650,699
1707315543,699,700
1707315554,699,700
1707315565,699,700
1707315576,699,700
1707315586,699,700
1707315597,699,700
1707315608,699,870
1707315618,699,870
1707315629,699,870
1707315640,699,850
1707315650,699,850
1707315661,699,850
1707315672,699,850
1707315682,699,850
1707315693,699,850
1707315704,699,850
1707315715,699,850
1707315725,699,850
1707315736,699,850
1707315747,699,850
1707315758,699,850
1707315769,699,850
1707315779,699,850
1707315790,699,850
1707315801,699,850
1707315812,699,850
1707315822,699,850
1707315833,699,850
1707315843,699,850
1707315854,699,850
1707315865,699,850
1707315876,699,850
1707315886,699,850
1707315897,699,850
1707315908,699,850
1707315918,699,850
1707315929,699,850
1707315940,699,850
1707315951,699,850
1707315961,699,850
1707315972,699,850
1707315982,699,850
1707315994,699,850
1707316004,699,850
1707316015,699,850
1707316026,699,850
1707316036,699,850
1707316047,699,850
1707316058,699,850
1707316068,699,850
1707316079,699,850
1707316090,699,850
1707316101,699,850
1707316111,699,850
1707316122,699,850
1707316133,699,850
1707316143,699,850
1707316154,699,850
1707316164,699,850
1707316175,699,850
1707316186,699,850
1707316196,699,850
1707316207,699,850
1707316218,699,850
1707316228,699,850
1707316239,699,850
1707316250,699,850
1707316260,699,850
1707316271,699,850
1707316282,700,850
1707316292,700,850
1707316303,700,850
1707316314,700,850
1707316324,700,850
1707316335,700,850
1707316346,700,850
1707316356,700,850
1707316367,700,850
1707316378,700,850
1707316388,700,850
1707316399,700,850
1707316410,700,850
1707316420,700,850
1707316431,700,850
1707316442,700,850
1707316452,700,850
1707316463,700,850
1707316474,690,850
1707316485,690,850
1707316495,690,850
1707316506,640,850
1707316516,640,850
1707316527,640,850
1707316538,635,850
1707316549,635,850
1707316559,635,850
1707316570,635,850
1707316581,635,850
1707316591,635,850
1707316602,635,850
1707316613,635,850
1707316623,635,850
1707316634,635,850
1707316644,635,850
1707316655,635,850
1707316666,635,850
1707316676,635,850
1707316687,635,850
1707316698,635,850
1707316708,635,850
1707316719,635,850
1707316730,635,850
1707316740,635,850
1707316751,635,850
1707316762,635,850
1707316773,635,850
1707316783,635,850
1707316794,635,850
1707316805,635,850
1707316815,635,850
1707316826,635,870
1707316837,635,870
1707316848,635,870
1707316859,635,874
1707316869,635,874
1707316880,635,874
1707316891,635,875
1707316902,635,875
1707316912,635,875
1707316923,600,885
1707316934,600,885
1707316944,600,885
1707316955,600,650
1707316966,600,650
1707316977,600,650
1707316987,600,599
1707316998,600,599
1707317009,600,599
1707317019,600,599
1707317030,600,599
1707317041,600,599
1707317052,620,650
1707317063,620,650
1707317073,620,650
1707317084,620,650
1707317094,620,650
1707317105,620,650
1707317116,620,650
1707317127,620,650
1707317138,620,650
1707317149,610,650
1707317160,610,650
1707317170,610,650
1707317181,610,885
1707317192,610,885
1707317203,610,885
1707317214,610,885
1707317224,610,885
1707317235,610,885
1707317246,610,885
1707317257,610,885
1707317268,610,885
1707317279,610,885
1707317290,610,885
1707317300,610,885
1707317311,620,885
1707317322,620,885
1707317333,620,885
1707317344,625,885
1707317355,625,885
